Date,Close,yhat
10/18/2017,23.98,18.63
10/19/2017,23.45,18.49
10/20/2017,23.01,18.57
10/23/2017,22.47,20.38
10/24/2017,22.49,20.18
10/25/2017,21.72,20.53
10/26/2017,21.74,20.34
10/27/2017,21.39,20.31
10/30/2017,21.34,21.65
10/31/2017,22.1,21.26
11/1/2017,21.41,21.40
11/2/2017,19.95,21.01
11/3/2017,20.41,20.79
11/6/2017,20.19,21.66
11/7/2017,20.4,21.15
11/8/2017,20.29,21.23
11/9/2017,20.2,20.80
11/10/2017,20.2,20.58
11/13/2017,21.03,21.66
11/14/2017,20.58,21.28
11/15/2017,20.75,21.51
11/16/2017,20.83,21.25
11/17/2017,21,21.21
11/20/2017,20.58,22.81
11/21/2017,21.19,22.60
11/22/2017,20.84,22.95
11/24/2017,21.04,22.82
11/27/2017,21.12,24.40
11/28/2017,21.17,24.08
11/29/2017,20.5,24.30
11/30/2017,20.59,23.97
12/1/2017,20.44,23.79
12/4/2017,20.35,24.57
12/5/2017,20.25,23.96
12/6/2017,20.88,23.89
12/7/2017,20.75,23.26
12/8/2017,21.01,22.80
12/11/2017,21.93,22.90
12/12/2017,22.74,22.14
12/13/2017,22.6,21.96
12/14/2017,22.53,21.27
12/15/2017,22.9,20.81
12/18/2017,22.59,21.21
12/19/2017,22.07,20.65
12/20/2017,21.93,20.71
12/21/2017,22.11,20.30
12/22/2017,21.68,20.14
12/26/2017,21.15,21.32
12/27/2017,20.78,21.70
12/28/2017,21.02,21.59
12/29/2017,20.76,21.70
1/2/2018,21.37,23.48
1/3/2018,21.15,23.87
1/4/2018,20.97,23.71
1/5/2018,21.11,23.71
1/8/2018,22.43,25.03
1/9/2018,22.25,24.58
1/10/2018,22.32,24.65
1/11/2018,22.53,24.14
1/12/2018,22.41,23.79
1/16/2018,22.67,23.30
1/17/2018,23.14,23.10
1/18/2018,22.97,22.37
1/19/2018,23.33,21.83
1/22/2018,23.44,21.91
1/23/2018,23.52,21.21
1/24/2018,23.06,21.12
1/25/2018,22.51,20.56
1/26/2018,22.86,20.25
1/29/2018,23.3,21.23
1/30/2018,23.05,20.88
1/31/2018,23.62,21.16
2/1/2018,23.28,20.96
2/2/2018,22.92,20.99
2/5/2018,22.21,22.84
2/6/2018,22.26,22.69
2/7/2018,23,23.11
2/8/2018,21.02,22.98
2/9/2018,20.69,23.02
2/12/2018,21.05,24.48
2/13/2018,21.58,24.06
2/14/2018,21.49,24.15
2/15/2018,22.27,23.64
2/16/2018,22.37,23.25
2/20/2018,22.32,22.32
2/21/2018,22.22,21.90
2/22/2018,23.08,20.91
2/23/2018,23.47,20.08
2/26/2018,23.83,19.01
2/27/2018,23.4,17.85
2/28/2018,22.87,17.28
3/1/2018,22.06,16.21
3/2/2018,22.34,15.37
3/5/2018,22.22,14.75
3/6/2018,21.88,13.89
3/7/2018,22.15,13.68
3/8/2018,21.94,13.02
3/9/2018,21.81,12.64
3/12/2018,23.03,13.55
3/13/2018,22.79,13.22
3/14/2018,21.78,13.53
3/15/2018,21.71,13.37
3/16/2018,21.42,13.47
3/19/2018,20.9,15.57
3/20/2018,20.7,15.52
3/21/2018,21.1,16.06
3/22/2018,20.61,16.07
3/23/2018,20.1,16.27
3/26/2018,20.28,18.31
3/27/2018,18.61,18.14
3/28/2018,17.19,18.51
3/29/2018,17.74,18.31
4/2/2018,16.83,19.47
4/3/2018,17.84,19.01
4/4/2018,19.13,19.08
4/5/2018,20.38,18.61
4/6/2018,19.95,18.30
4/9/2018,19.31,18.85
4/10/2018,20.31,18.22
4/11/2018,20.06,18.15
4/12/2018,19.61,17.56
4/13/2018,20.02,17.17
4/16/2018,19.41,17.57
4/17/2018,19.41,16.93
4/18/2018,19.56,16.85
4/19/2018,20.01,16.26
4/20/2018,19.35,15.86
4/23/2018,18.89,16.21
4/24/2018,18.9,15.52
4/25/2018,18.71,15.39
4/26/2018,19.03,14.72
4/27/2018,19.61,14.23
4/30/2018,19.59,14.25
5/1/2018,19.99,13.44
5/2/2018,20.08,13.18
5/3/2018,18.96,12.39
5/4/2018,19.61,11.78
5/7/2018,20.18,11.53
5/8/2018,20.13,10.66
5/9/2018,20.46,10.38
5/10/2018,20.33,9.59
5/11/2018,20.07,9.03
5/14/2018,19.46,9.10
5/15/2018,18.95,8.41
5/16/2018,19.1,8.34
5/17/2018,18.97,7.78
5/18/2018,18.97,7.48
5/21/2018,18.97,8.42
5/22/2018,18.33,8.04
5/23/2018,18.6,8.28
5/24/2018,18.52,8.03
5/25/2018,18.59,8.01
5/29/2018,18.92,9.54
5/30/2018,19.45,9.94
5/31/2018,19.45,9.83
6/1/2018,19.45,9.93
6/4/2018,19.78,11.77
6/5/2018,19.41,11.59
6/6/2018,21.3,11.97
6/7/2018,21.07,11.82
6/8/2018,21.18,11.86
6/11/2018,22.14,13.51
6/12/2018,22.85,13.27
6/13/2018,22.99,13.60
6/14/2018,23.85,13.41
6/15/2018,23.88,13.44
6/18/2018,24.72,15.16
6/19/2018,23.5,14.98
6/20/2018,24.15,15.39
6/21/2018,23.17,15.31
6/22/2018,22.24,15.44
6/25/2018,22.2,17.56
6/26/2018,22.8,17.51
6/27/2018,22.97,18.05
6/28/2018,23.33,18.08
6/29/2018,22.86,18.31
7/2/2018,22.34,20.57
7/3/2018,20.72,20.51
7/5/2018,20.61,20.94
7/6/2018,20.59,21.06
7/9/2018,21.23,22.75
7/10/2018,21.5,22.45
7/11/2018,21.26,22.68
7/12/2018,21.11,22.34
7/13/2018,21.26,22.15
7/16/2018,20.67,22.96
7/17/2018,21.51,22.37
7/18/2018,21.59,22.33
7/19/2018,21.35,21.75
7/20/2018,20.91,21.36
7/23/2018,20.21,21.73
7/24/2018,19.83,21.08
7/25/2018,20.58,21.02
7/26/2018,20.44,20.44
7/27/2018,19.81,20.10
7/30/2018,19.34,20.80
7/31/2018,19.88,20.30
8/1/2018,20.06,20.41
8/2/2018,23.3,20.02
8/3/2018,23.21,19.86
8/6/2018,22.8,21.10
8/7/2018,25.3,20.76
8/8/2018,24.69,21.01
8/9/2018,23.5,20.73
8/10/2018,23.7,20.66
8/13/2018,23.76,22.01
8/14/2018,23.18,21.66
8/15/2018,22.58,21.86
8/16/2018,22.36,21.54
8/17/2018,20.37,21.39
8/20/2018,20.56,22.47
8/21/2018,21.46,22.03
8/22/2018,21.44,22.15
8/23/2018,21.34,21.74
8/24/2018,21.52,21.54
8/27/2018,21.28,22.56
8/28/2018,20.79,22.13
8/29/2018,20.33,22.30
8/30/2018,20.21,21.97
8/31/2018,20.11,21.85
9/4/2018,19.26,22.95
9/5/2018,18.72,23.26
9/6/2018,18.73,23.05
9/7/2018,17.55,23.06
9/10/2018,19.03,24.69
9/11/2018,18.63,24.43
9/12/2018,19.37,24.73
9/13/2018,19.3,24.48
9/14/2018,19.68,24.41
9/17/2018,19.66,25.55
9/18/2018,19,25.06
9/19/2018,19.93,25.10
9/20/2018,19.89,24.57
9/21/2018,19.94,24.19
9/24/2018,19.98,24.36
9/25/2018,20.07,23.56
9/26/2018,20.64,23.30
9/27/2018,20.5,22.49
9/28/2018,17.65,21.86
10/1/2018,20.71,21.54
10/2/2018,20.07,20.66
10/3/2018,19.65,20.38
10/4/2018,18.79,19.61
10/5/2018,17.46,19.07
10/8/2018,16.7,19.30
10/9/2018,17.52,18.70
10/10/2018,17.13,18.72
10/11/2018,16.82,18.27
10/12/2018,17.25,18.08
10/15/2018,17.31,19.39
10/16/2018,18.44,19.12
10/17/2018,18.12,19.46
10/18/2018,17.59,19.30
10/19/2018,17.33,19.37
10/22/2018,17.4,21.19
10/23/2018,19.61,21.01
10/24/2018,19.23,21.38
10/25/2018,20.99,21.21
10/26/2018,22.06,21.23
10/29/2018,22.32,22.68
10/30/2018,21.99,22.32
10/31/2018,22.49,22.50
11/1/2018,22.95,22.13
11/2/2018,23.09,21.94
11/5/2018,22.76,22.85
11/6/2018,22.74,22.35
11/7/2018,23.21,22.42
11/8/2018,23.43,21.98
11/9/2018,23.37,21.74
11/12/2018,22.09,22.73
11/13/2018,22.58,22.32
11/14/2018,22.93,22.51
11/15/2018,23.23,22.21
11/16/2018,23.62,22.14
11/19/2018,23.56,23.67
11/20/2018,23.17,23.44
11/21/2018,22.55,23.79
11/23/2018,21.72,23.66
11/26/2018,23.07,25.31
11/27/2018,22.93,25.03
11/28/2018,23.19,25.30
11/29/2018,22.74,25.01
11/30/2018,23.37,24.88
12/3/2018,23.9,25.83
12/4/2018,23.98,25.28
12/6/2018,24.2,24.67
12/7/2018,23.86,24.24
12/10/2018,24.34,24.41
12/11/2018,24.45,23.65
12/12/2018,24.44,23.46
12/13/2018,25.12,22.75
12/14/2018,24.38,22.26
12/17/2018,23.23,22.54
12/18/2018,22.47,21.92
12/19/2018,22.2,21.91
12/20/2018,21.03,21.44
12/21/2018,21.32,21.22
12/24/2018,19.69,22.45
12/26/2018,21.74,22.51
12/27/2018,21.08,22.36
12/28/2018,22.26,22.44
12/31/2018,22.19,24.36
1/2/2019,20.67,24.64
1/3/2019,20.02,24.52
1/4/2019,21.18,24.57
1/7/2019,22.33,26.07
1/8/2019,22.36,25.68
1/9/2019,22.57,25.82
1/10/2019,23,25.38
1/11/2019,23.15,25.09
1/14/2019,22.29,25.52
1/15/2019,22.96,24.79
1/16/2019,23.07,24.62
1/17/2019,23.15,23.90
1/18/2019,20.15,23.37
1/22/2019,19.93,22.64
1/23/2019,19.17,22.50
1/24/2019,19.43,21.88
1/25/2019,19.8,21.51
1/28/2019,19.76,22.28
1/29/2019,19.83,21.87
1/30/2019,20.58,22.08
1/31/2019,20.47,21.82
2/1/2019,20.81,21.81
2/4/2019,20.86,23.58
2/5/2019,21.42,23.42
2/6/2019,21.15,23.84
2/7/2019,20.5,23.74
2/8/2019,20.39,23.82
2/11/2019,20.86,25.45
2/12/2019,20.79,25.11
2/13/2019,20.54,25.28
2/14/2019,20.25,24.87
2/15/2019,20.53,24.58
2/19/2019,20.38,24.01
2/20/2019,20.17,23.67
2/21/2019,19.42,22.75
2/22/2019,19.65,21.97
2/25/2019,19.92,20.99
2/26/2019,19.86,19.84
2/27/2019,20.98,19.25
2/28/2019,21.33,18.16
3/1/2019,19.65,17.28
3/4/2019,19.02,16.47
3/5/2019,18.44,15.52
3/6/2019,18.42,15.21
3/7/2019,18.44,14.46
3/8/2019,18.94,13.98
3/11/2019,19.39,14.61
3/12/2019,18.89,14.19
3/13/2019,19.26,14.41
3/14/2019,19.33,14.18
3/15/2019,18.36,14.21
3/18/2019,17.97,16.18
3/19/2019,17.83,16.12
3/20/2019,18.24,16.64
3/21/2019,18.27,16.66
3/22/2019,17.64,16.87
3/25/2019,17.36,19.01
3/26/2019,17.85,18.89
3/27/2019,18.32,19.30
3/28/2019,18.57,19.16
3/29/2019,18.66,19.17
4/1/2019,19.28,20.54
4/2/2019,19.06,20.12
4/3/2019,19.45,20.24
4/4/2019,17.85,19.80
4/5/2019,18.33,19.53
4/8/2019,18.21,20.16
4/9/2019,18.15,19.54
4/10/2019,18.4,19.49
4/11/2019,17.89,18.90
4/12/2019,17.85,18.51
4/15/2019,17.76,18.92
4/16/2019,18.22,18.28
4/17/2019,18.08,18.20
4/18/2019,18.22,17.61
4/22/2019,17.52,17.59
4/23/2019,17.59,16.92
4/24/2019,17.24,16.80
4/25/2019,16.51,16.16
4/26/2019,15.68,15.69
4/29/2019,16.1,15.79
4/30/2019,15.91,15.00
5/1/2019,15.6,14.76
5/2/2019,16.27,13.98
5/3/2019,17,13.39
5/6/2019,17.02,13.15
5/7/2019,16.47,12.28
5/8/2019,16.32,11.99
5/9/2019,16.13,11.18
5/10/2019,15.97,10.60
5/13/2019,15.13,10.55
5/14/2019,15.49,9.82
5/15/2019,15.46,9.69
5/16/2019,15.22,9.08
5/17/2019,14.07,8.72
5/20/2019,13.69,9.50
5/21/2019,13.67,9.07
5/22/2019,12.85,9.25
5/23/2019,13.03,8.95
5/24/2019,12.71,8.89
5/28/2019,12.58,10.30
5/29/2019,12.66,10.69
5/30/2019,12.55,10.58
5/31/2019,12.34,10.67
6/3/2019,11.93,12.53
6/4/2019,12.91,12.36
6/5/2019,13.11,12.75
6/6/2019,13.73,12.61
6/7/2019,13.63,12.66
6/10/2019,14.19,14.35
6/11/2019,14.47,14.11
6/12/2019,13.95,14.44
6/13/2019,14.26,14.25
6/14/2019,14.33,14.27
6/17/2019,15,15.94
6/18/2019,14.98,15.74
6/19/2019,15.1,16.13
6/20/2019,14.64,16.02
6/21/2019,14.79,16.13
6/24/2019,14.91,18.18
6/25/2019,14.65,18.13
6/26/2019,14.62,18.67
6/27/2019,14.86,18.70
6/28/2019,14.9,18.94
7/1/2019,15.14,21.26
7/2/2019,14.97,21.24
7/3/2019,15.66,21.77
7/5/2019,15.54,21.93
7/8/2019,15.36,23.82
7/9/2019,15.34,23.58
7/10/2019,15.93,23.88
7/11/2019,15.91,23.61
7/12/2019,16.34,23.50
7/15/2019,16.9,24.49
7/16/2019,16.83,23.96
7/17/2019,16.99,23.97
7/18/2019,16.9,23.44
7/19/2019,17.21,23.08
7/22/2019,17.05,23.51
7/23/2019,17.34,22.87
7/24/2019,17.66,22.80
7/25/2019,15.25,22.22
7/26/2019,15.2,21.86
7/29/2019,15.72,22.51
7/30/2019,16.15,21.99
7/31/2019,16.11,22.08
8/1/2019,15.59,21.67
8/2/2019,15.62,21.50
8/5/2019,15.22,22.70
8/6/2019,15.38,22.36
8/7/2019,15.56,22.61
8/8/2019,15.89,22.34
8/9/2019,15.67,22.28
8/12/2019,15.27,23.70
8/13/2019,15.67,23.37
8/14/2019,14.64,23.61
8/15/2019,14.38,23.32
8/16/2019,14.66,23.21
8/19/2019,15.12,24.38
8/20/2019,15.06,23.96
8/21/2019,14.72,24.11
8/22/2019,14.81,23.72
8/23/2019,14.09,23.53
8/26/2019,14.33,24.57
8/27/2019,14.27,24.15
8/28/2019,14.37,24.31
8/29/2019,14.78,23.97
8/30/2019,15.04,23.84
9/3/2019,15,24.89
9/4/2019,14.71,25.19
9/5/2019,15.31,24.99
9/6/2019,15.16,25.00
9/9/2019,15.45,26.67
9/10/2019,15.7,26.44
9/11/2019,16.47,26.77
9/12/2019,16.39,26.57
9/13/2019,16.35,26.55
9/16/2019,16.19,27.88
9/17/2019,16.32,27.46
9/18/2019,16.23,27.57
9/19/2019,16.44,27.11
9/20/2019,16.04,26.81
9/23/2019,16.08,27.20
9/24/2019,14.88,26.45
9/25/2019,15.25,26.25
9/26/2019,16.17,25.48
9/27/2019,16.14,24.90
9/30/2019,16.06,24.63
10/1/2019,16.31,23.76
10/2/2019,16.21,23.47
10/3/2019,15.54,22.67
10/4/2019,15.43,22.11
10/7/2019,15.85,22.22
10/8/2019,16,21.57
10/9/2019,16.3,21.54
10/10/2019,16.32,21.04
10/11/2019,16.53,20.79
10/14/2019,17.13,21.96
10/15/2019,17.19,21.66
10/16/2019,17.32,21.98
10/17/2019,17.46,21.80
10/18/2019,17.13,21.86
10/21/2019,16.9,23.70
10/22/2019,17.04,23.54
10/23/2019,16.98,23.95
10/24/2019,19.98,23.82
10/25/2019,21.88,23.88
10/28/2019,21.85,25.48
10/29/2019,21.08,25.18
10/30/2019,21,25.41
10/31/2019,20.99,25.10
11/1/2019,20.89,24.95
11/4/2019,21.16,25.97
11/5/2019,21.15,25.49
11/6/2019,21.77,25.58
11/7/2019,22.37,25.14
11/8/2019,22.48,24.91
11/11/2019,23.01,25.88
11/12/2019,23.33,25.45
11/13/2019,23.07,25.63
11/14/2019,23.29,25.30
11/15/2019,23.48,25.21
11/18/2019,23.33,26.69
11/19/2019,23.97,26.45
11/20/2019,23.48,26.80
11/21/2019,23.66,26.64
11/22/2019,22.2,26.70
11/25/2019,22.42,28.43
11/26/2019,21.93,28.20
11/27/2019,22.09,28.52
11/29/2019,22,28.22
12/2/2019,22.32,29.38
12/3/2019,22.41,28.89
12/4/2019,22.2,29.21
12/5/2019,22.02,28.96
12/6/2019,22.39,28.87
12/9/2019,22.64,29.99
12/10/2019,23.26,29.53
12/11/2019,23.51,29.64
12/12/2019,23.98,29.21
12/13/2019,23.89,28.99
12/16/2019,25.43,30.02
12/17/2019,25.27,29.64
12/18/2019,26.21,29.87
12/19/2019,26.94,29.62
12/20/2019,27.04,29.62
12/23/2019,27.95,31.52
12/24/2019,28.35,31.47
12/26/2019,28.73,32.14
12/27/2019,28.69,32.47
12/30/2019,27.65,35.20
12/31/2019,27.89,35.35
1/2/2020,28.68,36.27
1/3/2020,29.53,36.64
1/6/2020,30.1,39.15
1/7/2020,31.27,39.12
1/8/2020,32.81,39.61
1/9/2020,32.09,39.52
1/10/2020,31.88,39.59
1/13/2020,34.99,41.05
1/14/2020,35.86,40.66
1/15/2020,34.57,40.81
1/16/2020,34.23,40.40
1/17/2020,34.03,40.18
1/21/2020,36.48,40.55
1/22/2020,37.97,40.66
1/23/2020,38.15,40.28
1/24/2020,37.65,40.13
1/27/2020,37.2,41.58
1/28/2020,37.79,41.38
1/29/2020,38.73,41.81
1/30/2020,42.72,41.78
1/31/2020,43.37,42.00
2/3/2020,52,44.50
2/4/2020,59.14,44.61
2/5/2020,48.98,45.31
2/6/2020,49.93,45.50
2/7/2020,49.87,45.89
2/10/2020,51.42,48.51
2/11/2020,51.63,48.53
2/12/2020,51.15,49.06
2/13/2020,53.6,49.01
2/14/2020,53.34,49.10
2/18/2020,57.23,50.05
2/19/2020,61.16,50.09
2/20/2020,59.96,49.53
2/21/2020,60.07,49.12
2/24/2020,55.59,49.14
2/25/2020,53.33,48.29
2/26/2020,51.92,48.00
2/27/2020,45.27,47.18
2/28/2020,44.53,46.57
3/2/2020,49.57,46.47
3/3/2020,49.7,45.73
3/4/2020,49.97,45.63
3/5/2020,48.3,45.07
3/6/2020,46.9,44.79
3/9/2020,40.53,45.98
3/10/2020,43.02,45.75
3/11/2020,42.28,46.17
3/12/2020,37.37,46.14
3/13/2020,36.44,46.39
3/16/2020,29.67,49.05
3/17/2020,28.68,49.23
3/18/2020,24.08,50.03
3/19/2020,28.51,50.32
3/20/2020,28.5,50.82
3/23/2020,28.95,53.88
3/24/2020,33.67,54.08
3/25/2020,35.95,54.82
3/26/2020,35.21,55.01
3/27/2020,34.29,55.37
3/30/2020,33.48,57.76
3/31/2020,34.93,57.68
4/1/2020,32.1,58.14
4/2/2020,30.3,58.03
4/3/2020,32,58.09
4/6/2020,34.42,59.67
4/7/2020,36.36,59.36
4/8/2020,36.59,59.61
4/9/2020,38.2,59.33
4/13/2020,43.4,60.51
4/14/2020,47.33,60.15
4/15/2020,48.66,60.36
4/16/2020,49.68,60.05
4/17/2020,50.26,59.95
4/20/2020,49.76,61.20
4/21/2020,45.78,60.83
4/22/2020,48.81,61.02
4/23/2020,47.04,60.67
4/24/2020,48.34,60.52
4/27/2020,53.25,61.54
4/28/2020,51.27,61.06
4/29/2020,53.37,61.13
4/30/2020,52.13,60.67
5/1/2020,46.75,60.38
5/4/2020,50.75,61.04
5/5/2020,51.21,60.46
5/6/2020,52.17,60.45
5/7/2020,52,59.92
5/8/2020,54.63,59.60
5/11/2020,54.09,60.33
5/12/2020,53.96,59.83
5/13/2020,52.73,59.95
5/14/2020,53.56,59.58
5/15/2020,53.28,59.45
5/18/2020,54.24,61.53
5/19/2020,53.87,61.53
5/20/2020,54.37,62.14
5/21/2020,55.17,62.28
5/22/2020,54.46,62.67
5/26/2020,54.59,65.89
5/27/2020,54.68,66.75
5/28/2020,53.72,67.11
5/29/2020,55.67,67.68
6/1/2020,59.87,71.01
6/2/2020,58.77,71.34
6/3/2020,58.86,72.23
6/4/2020,57.63,72.59
6/5/2020,59.04,73.15
6/8/2020,63.33,76.34
6/9/2020,62.71,76.60
6/10/2020,68.34,77.43
6/11/2020,64.86,77.73
6/12/2020,62.35,78.23
6/15/2020,66.06,81.35
6/16/2020,65.48,81.62
6/17/2020,66.12,82.48
6/18/2020,66.93,82.83
6/19/2020,66.73,83.41
6/22/2020,66.29,86.84
6/23/2020,66.79,87.25
6/24/2020,64.06,88.24
6/25/2020,65.73,88.73
6/26/2020,63.98,89.43
6/29/2020,67.29,93.18
6/30/2020,71.99,93.64
7/1/2020,74.64,94.67
7/2/2020,80.58,95.16
7/6/2020,91.44,99.28
7/7/2020,92.66,99.57
7/8/2020,91.06,100.40
7/9/2020,92.95,100.66
7/10/2020,102.98,101.08
7/13/2020,99.8,103.65
7/14/2020,101.12,103.65
7/15/2020,103.07,104.17
7/16/2020,100.04,104.15
7/17/2020,100.06,104.29
7/20/2020,109.53,106.20
7/21/2020,104.56,106.03
7/22/2020,106.16,106.43
7/23/2020,100.87,106.31
7/24/2020,94.47,106.41
7/27/2020,102.64,108.40
7/28/2020,98.43,108.32
7/29/2020,99.94,108.85
7/30/2020,99.17,108.88
7/31/2020,95.38,109.14
8/3/2020,99,111.68
8/4/2020,99.13,111.79
8/5/2020,99,112.50
8/6/2020,99.31,112.69
8/7/2020,96.85,113.10
8/10/2020,94.57,115.95
8/11/2020,91.63,116.11
8/12/2020,103.65,116.83
8/13/2020,108.07,117.03
8/14/2020,110.05,117.41
8/17/2020,122.38,120.06
8/18/2020,125.81,120.14
8/19/2020,125.24,120.77
8/20/2020,133.46,120.87
8/21/2020,136.67,121.16
8/24/2020,134.28,123.61
8/25/2020,134.89,123.65
8/26/2020,143.54,124.28
8/27/2020,149.25,124.39
8/28/2020,147.56,124.72
8/31/2020,166.11,127.41
9/1/2020,158.35,127.56
9/2/2020,149.12,128.31
9/3/2020,135.67,128.56
9/4/2020,139.44,129.03
9/8/2020,110.07,132.35
9/9/2020,122.09,133.17
9/10/2020,123.78,133.46
9/11/2020,124.24,133.94
9/14/2020,139.87,136.82
9/15/2020,149.92,136.93
9/16/2020,147.25,137.57
9/17/2020,141.14,137.64
9/18/2020,147.38,137.88
9/21/2020,149.8,139.87
9/22/2020,141.41,139.65
9/23/2020,126.79,139.97
9/24/2020,129.26,139.72
9/25/2020,135.78,139.64
9/28/2020,140.4,140.86
9/29/2020,139.69,140.45
9/30/2020,143,140.62
10/1/2020,149.39,140.28
10/2/2020,138.36,140.16
10/5/2020,141.89,141.56
10/6/2020,137.99,141.32
10/7/2020,141.77,141.70
10/8/2020,141.97,141.61
10/9/2020,144.67,141.77
10/12/2020,147.43,144.18
10/13/2020,148.88,144.29
10/14/2020,153.77,145.03
10/15/2020,149.63,145.29
10/16/2020,146.56,145.78
10/19/2020,143.61,149.00
10/20/2020,140.65,149.32
10/21/2020,140.88,150.21
10/22/2020,141.93,150.57
10/23/2020,140.21,151.12
10/26/2020,140.09,154.25
10/27/2020,141.56,154.45
10/28/2020,135.34,155.20
10/29/2020,136.94,155.40
10/30/2020,129.35,155.77
11/2/2020,133.5,158.29
11/3/2020,141.3,158.31
11/4/2020,140.33,158.88
11/5/2020,146.03,158.92
11/6/2020,143.32,159.16
11/9/2020,140.42,161.50
11/10/2020,136.79,161.53
11/11/2020,139.04,162.15
11/12/2020,137.25,162.27
11/13/2020,136.17,162.62
11/16/2020,136.03,165.42
11/17/2020,147.2,165.62
11/18/2020,162.21,166.42
11/19/2020,166.42,166.72
11/20/2020,163.2,167.24
11/23/2020,173.95,170.41
11/24/2020,185.13,170.67
11/25/2020,191.33,171.49
11/27/2020,195.25,172.22
11/30/2020,189.2,174.96
12/1/2020,194.92,175.00
12/2/2020,189.61,175.58
12/3/2020,197.79,175.58
12/4/2020,199.68,175.75
12/7/2020,213.92,177.60
12/8/2020,216.63,177.37
12/9/2020,201.49,177.69
12/10/2020,209.02,177.48
12/11/2020,203.33,177.46
12/14/2020,213.28,179.03
12/15/2020,211.08,178.81
12/16/2020,207.59,179.19
12/17/2020,218.63,179.09
12/18/2020,231.67,179.24
12/21/2020,216.62,181.55
12/22/2020,213.45,181.64
12/23/2020,215.33,182.36
12/24/2020,220.59,182.60
12/28/2020,221.23,186.34
12/29/2020,222,186.68
12/30/2020,231.59,187.61
12/31/2020,235.22,188.02
1/4/2021,243.26,191.86
1/5/2021,245.04,192.09
1/6/2021,251.99,192.84
1/7/2021,272.01,193.03
1/8/2021,293.34,193.36
1/11/2021,270.4,195.63
1/12/2021,283.15,195.50
1/13/2021,284.8,195.90
1/14/2021,281.67,195.73
1/15/2021,275.39,195.74
1/19/2021,281.52,196.93
1/20/2021,283.48,197.22
1/21/2021,281.66,197.00
1/22/2021,282.21,197.02
1/25/2021,293.6,198.89
1/26/2021,294.36,198.83
1/27/2021,288.05,199.39
1/28/2021,278.48,199.49
1/29/2021,264.51,199.85
2/1/2021,279.94,202.80
2/2/2021,290.93,203.08
2/3/2021,284.9,203.96
2/4/2021,283.33,204.34
2/5/2021,284.08,204.94
2/8/2021,287.81,208.25
2/9/2021,283.15,208.53
2/10/2021,268.27,209.33
2/11/2021,270.55,209.56
2/12/2021,272.04,209.93
2/16/2021,265.41,212.07
2/17/2021,266.05,212.40
2/18/2021,262.46,212.13
2/19/2021,260.43,212.00
2/22/2021,238.17,212.82
2/23/2021,232.95,212.21
2/24/2021,247.34,212.15
2/25/2021,227.41,211.54
2/26/2021,225.17,211.12
3/1/2021,239.48,211.53
3/2/2021,228.81,210.94
3/3/2021,217.73,210.97
3/4/2021,207.15,210.53
3/5/2021,199.32,210.36
3/8/2021,187.67,211.87
3/9/2021,224.53,211.75
3/10/2021,222.69,212.27
3/11/2021,233.2,212.36
3/12/2021,231.24,212.72
3/15/2021,235.98,215.78
3/16/2021,225.63,216.12
3/17/2021,233.94,217.08
3/18/2021,217.72,217.54
3/19/2021,218.29,218.23
3/22/2021,223.33,221.93
3/23/2021,220.72,222.36
3/24/2021,210.09,223.34
3/25/2021,213.46,223.78
3/26/2021,206.24,224.38
3/29/2021,203.76,227.54
3/30/2021,211.87,227.72
3/31/2021,222.64,228.43
4/1/2021,220.58,228.58
4/5/2021,230.35,231.19
4/6/2021,230.54,231.11
4/7/2021,223.66,231.59
4/8/2021,227.93,231.52
4/9/2021,225.67,231.64
4/12/2021,233.99,233.11
4/13/2021,254.11,232.81
4/14/2021,244.08,233.08
4/15/2021,246.28,232.83
4/16/2021,246.59,232.78
4/19/2021,238.21,234.22
4/20/2021,239.66,233.92
4/21/2021,248.04,234.17
4/22/2021,239.9,233.90
4/23/2021,243.13,233.82
4/26/2021,246.07,235.08
4/27/2021,234.91,234.69
4/28/2021,231.47,234.84
4/29/2021,225.67,234.46
4/30/2021,236.48,234.26
5/3/2021,228.3,235.14
5/4/2021,224.53,234.62
5/5/2021,223.65,234.67
5/6/2021,221.18,234.20
5/7/2021,224.12,233.93
5/10/2021,209.68,234.77
5/11/2021,205.73,234.30
5/12/2021,196.63,234.43
5/13/2021,190.56,234.08
5/14/2021,196.58,233.96
5/17/2021,192.28,235.43
5/18/2021,192.62,235.23
5/19/2021,187.82,235.65
5/20/2021,195.59,235.59
5/21/2021,193.63,235.78
5/24/2021,202.15,238.17
5/25/2021,201.56,238.25
5/26/2021,206.38,238.94
5/27/2021,210.28,239.13
5/28/2021,208.41,239.54
6/1/2021,207.97,242.61
6/2/2021,201.71,243.36
6/3/2021,190.95,243.59
6/4/2021,199.68,244.01
6/7/2021,201.71,246.81
6/8/2021,201.2,246.94
6/9/2021,199.59,247.63
6/10/2021,203.37,247.79
6/11/2021,203.3,248.15
6/14/2021,205.9,250.82
6/15/2021,199.79,250.93
6/16/2021,201.62,251.63
6/17/2021,205.53,251.82
6/18/2021,207.77,252.23
6/21/2021,206.94,255.15
6/22/2021,207.9,255.38
6/23/2021,218.86,256.21
6/24/2021,226.61,256.54
6/25/2021,223.96,257.08
6/28/2021,229.57,260.37
6/29/2021,226.92,260.69
6/30/2021,226.57,261.59
7/1/2021,225.97,261.95
7/2/2021,226.3,262.50
7/6/2021,219.86,265.82
